Brand,Title,Price,Product Link
Acer Aspire,"Acer Aspire 15 Intel Core 5-120U Processor Laptop (Win11 Home/16GB RAM/512GB SSD/Intel Graphics/MSO) A15-51M with 15.6"" Full HD IPS Display, Fingerprint Reader, Backlit Keyboard, Steel Grey, 1.77KG","₹44,990",https://www.amazon.in/Processor-Graphics-A15-51M-Fingerprint-Keyboard/dp/B0DB64MN7F/ref=sr_1_233?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-233
Acer Aspire,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5 (Windows 11 Home/ 8 GB RAM/ 512 GB SSD/NVIDIA GeForce RTX 2050), A515-58GM 39.62 cm (15.6"") IPS Full HD Display, Steel Gray, 1.78 KG","₹59,999",https://www.amazon.in/Acer-Windows-GeForce-A515-58GM-Display/dp/B0CH9VN5KB/ref=sr_1_234?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-234
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjA5NzM1NjM1NjQ0MTIwOjE3NTM2MTgzNjk6c3BfbXRmOjMwMDYxMTg0NjQzNDUzMjo6MDo6&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_235_sspa%3Fdib%3DeyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618368%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo LOQ,"Lenovo LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050A 4GB (12GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00HNIN AI Gaming Laptop","₹62,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjA5NzM1NjM1NjQ0MTIwOjE3NTM2MTgzNjk6c3BfbXRmOjMwMDU3OTUxMDM2MDUzMjo6MDo6&url=%2FLenovo-7235HS-Refresh-Windows-83JC00HNIN%2Fdp%2FB0F832WDMW%2Fref%3Dsr_1_236_sspa%3Fdib%3DeyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618368%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Dell Vostro,"Dell Vostro 3530 Thin & Light Laptop, Intel Core i5-1334U Processor, 8GB, 512GB SSD, 15.6""(39.62 Cm) FHD 250 nits Display, Windows 11 + MSO'24, Standard Keyboard, 15 Month McAfee, Titan Grey, 1.66Kg","₹50,500",https://www.amazon.in/Dell-i5-1334U-Processor-Standard-Keyboard/dp/B0DSFM8N4C/ref=sr_1_237?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-237
MSI Modern,"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-437IN","₹42,990",https://www.amazon.in/MSI-Modern-14-i5-1335U-C13M-437IN/dp/B0BX9Q16Q6/ref=sr_1_238?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-238
Acer Travelmate,"Acer Travelmate Business Laptop Intel Corei3 1115G5 Processor (8GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home/MS Office) TMP214-53 with 35.56 cm (14.0"") Full HD Display","₹35,133",https://www.amazon.in/Acer-Travelmate-Business-Processor-TMP214-53/dp/B0B3XQ38QR/ref=sr_1_239?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-239
Lenovo ThinkBook,"Lenovo ThinkBook 16 Ryzen 5 16"" WUXGA IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Arctic Grey/1 Year Onsite/1.7 kg), 21KKA0HGIN","₹45,800",https://www.amazon.in/Lenovo-ThinkBook-Antiglare-Fingerprint-21KKA0HGIN/dp/B0DSF8ZL83/ref=sr_1_240?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-240
MSI Modern,"MSI Modern 15, Intel 12th Gen. i7-1255U, 40CM FHD 60Hz Laptop(16GB/1TB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Classic Black/1.7Kg), B12MO-1050IN","₹52,990",https://www.amazon.in/MSI-i7-1255U-Windows-Graphics-B12MO-1050IN/dp/B0BT942K8W/ref=sr_1_241?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-241
HP Laptop,"HP Laptop 15, Intel® Core™ i5-1235U, 15-inch(39.6 cm),FHD,8GB DDR4,512GB SSD(2x8 GB), Dual Speakers,Win 11, Silver, 1.69 kg, 15s-fq5329TU","₹47,500",https://www.amazon.in/HP-i5-1235U-15-inch-Speakers-15s-fq5329TU/dp/B0CXMVNX1C/ref=sr_1_242?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-242
HP Laptop,"HP Laptop 15S, Windows 11 Home, AMD Ryzen 5 5500U, 15.6-Inch (39.6 Cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics","₹37,837",https://www.amazon.in/HP-Laptop-15-6-inch-Radeon-Graphics/dp/B0BQ1QXQ24/ref=sr_1_243?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-243
Acer Aspire,"Acer Aspire Lite, 13th Gen, Intel Core i5-1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62cm, Windows 11 Home, MS Office, Steel Gray, 1.59KG, AL15-53, Metal Body, Backlit Keyboard Laptop","₹49,990",https://www.amazon.in/Acer-i5-1334U-39-62cm-AL15-53-Keyboard/dp/B0DPXBBPB7/ref=sr_1_244?dib=eyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g&dib_tag=se&keywords=laptop+under+50k&qid=1753618368&sr=8-244
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","₹49,775",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjA5NzM1NjM1NjQ0MTIwOjE3NTM2MTgzNjk6c3BfYnRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_245_sspa%3Fdib%3DeyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618368%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjA5NzM1NjM1NjQ0MTIwOjE3NTM2MTgzNjk6c3BfYnRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_246_sspa%3Fdib%3DeyJ2IjoiMSJ9.J--SUoa-_wxSttMkZ9JQcxwI-Vvz2ZeObkFaM0BzJpmP5vny-KSjP-FTkA9kZ_uZ6lLV_x2wHw-n9GVCz0-xYVNKTcxHfYDpc08Z3KMzUe5ibQnaJufFUN8j_4CtvF1p2B3lobZ1UOj7U4VXlKK2XgAxfD045pgZGSk81_L3O1n4PiHLTkhU3KrAtmnVrUe69_wD_Frbieryj0KQcPoNDMQrK720al2s3l_RgpEC_iw.Y5MaTRJnJozBbbBwUexVkTvpYCGElZmIR3dVRYtBM_g%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618368%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTI5ODI5MDIwNzgwODgwOjE3NTM2MTgzNzM6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_241_sspa%3Fdib%3DeyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618372%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, 3 mon. Game Pass Laptop","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTI5ODI5MDIwNzgwODgwOjE3NTM2MTgzNzM6c3BfYXRmX25leHQ6MzAwNDQ5NDQyODQyMTMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_242_sspa%3Fdib%3DeyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618372%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
acer Travelmate,"acer Travelmate Laptop Intel Core i7-1255U Processor (8GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Win11 Home/MS Office Home and Student/ TMP214-54 with 35.56 cm (14.0"") Full HD Display","₹53,290",https://www.amazon.in/Acer-Travelmate-i7-1255U-Processor-TMP214-54/dp/B0D9H99H4X/ref=sr_1_243?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-243
"hp 15,","hp 15, 13th Gen Intel Core i5-1334U with Turbo Boost, 16GB DDR4, 512GB SSD, (Win 11 Pro, MSO21 Pro, Black, 1.6 kg), 15.6-inch FHD Laptop, Ultra Durable, Finger Print, Type-C, Quick Heal Anti Virus","₹54,990",https://www.amazon.in/i5-1334U-15-6-inch-Laptop-Durable-Finger/dp/B0DY1QRW1F/ref=sr_1_244?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-244
Dell 14,"Dell 14 Laptop, Intel Core i5-1235U Processor/ 8GB/ 512GB SSD/ 14.0""(35.56cm) FHD with Comfortview/Windows 11 + MSO'21/ McAfee 15 Months/Spill-Resistant Keyboard/Black Color/ 1.48kg","₹52,996",https://www.amazon.in/Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ4JSDN/ref=sr_1_245?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-245
HP Victus,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB GTX 1650 GPU, 16.1-inch (40.9 cm) FHD IPS 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, 7ms response time (Win 11, MSO, Silver, 2.48 kg), e0301AX","₹65,490",https://www.amazon.in/Processor-Geforce-Backlit-Keyboard-16-E0301Ax/dp/B09RX35BKN/ref=sr_1_246?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-246
MSI Modern,"MSI Modern 14, Intel 12th Gen. i5 1235U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg),C12MO-1203IN","₹46,990",https://www.amazon.in/MSI-Modern-Windows-Classic-C12MO-1203IN/dp/B0D22M49ZQ/ref=sr_1_247?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-247
Lenovo Ideapad,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Laptop (8Gb/512Gb SSD/Win 11/Office 2021/1 Year Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008GIN","₹45,999",https://www.amazon.in/Lenovo-Ideapad-39-6cm-Warranty-82XQ008GIN/dp/B0C9HLGN4M/ref=sr_1_248?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-248
HP Victus,"HP Victus Gaming Laptop, Windows, AMD Ryzen 5 5600H, AMD 4Gb Radeon Rx 6500M Graphics, 15.6-Inch (39.6 Cm), F","₹56,980",https://www.amazon.in/HP-Victus-Gaming-15-6inch-Origins/dp/B0CBVZCV2Y/ref=sr_1_249?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-249
ASUS Vivobook,"ASUS Vivobook 16X, 16"" FHD+ (1920 x 1200), Intel Core i5-13420H Processor, (16GB RAM/512GB SSD/RTX 3050/Windows 11/Cool Silver/1.8 Kg), K3605VC-RP413W","₹64,989",https://www.amazon.in/ASUS-Vivobook-i5-13420H-Processor-K3605VC-RP413W/dp/B0BSH6R82M/ref=sr_1_250?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-250
